url,location,floor,floors_count,rooms_count,price,year_of_construction,house_material_type,finish_type,living_meters,kitchen_meters,district,street,house_number,underground
https://yegoryevsk.cian.ru/sale/flat/308958057/,Егорьевск,7,9,1,3980000,2008,,,,11 м²,Егорьевск,Сосновая ,4,
https://yegoryevsk.cian.ru/sale/flat/308884422/,Егорьевск,5,5,1,2950000,0,,,18 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/308251323/,Егорьевск,3,3,1,3200000,2015,,,16 м²,8 м²,Егорьевск,Урожайная ,8Б,
https://yegoryevsk.cian.ru/sale/flat/304492128/,Егорьевск,3,9,1,2600000,1900,,,18 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/301893419/,Егорьевск,1,5,1,2900000,0,,,18 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/305435550/,Егорьевск,9,9,1,2750000,0,,,"19,7 м²",7 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/301488924/,Егорьевск,7,9,1,2450000,1972,,,,7 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/299141218/,Егорьевск,4,4,1,2970000,1962,,,18 м²,6 м²,Егорьевск, Гагарина,3В,
https://yegoryevsk.cian.ru/sale/flat/301507793/,Егорьевск,5,5,1,4300000,0,,,18 м²,11 м²,Егорьевск,Советская ,4в,
https://yegoryevsk.cian.ru/sale/flat/307425169/,Егорьевск,2,4,1,2850000,0,,,20 м²,8 м²,Егорьевск, Александра Невского,1А,
https://yegoryevsk.cian.ru/sale/flat/308614354/,Егорьевск,3,9,1,5300000,2011,,,,8 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/301039955/,Егорьевск,3,3,1,3350000,0,,,18 м²,12 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/308366297/,Егорьевск,3,9,1,3500000,1987,,,"17,4 м²",8 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/302772871/,Егорьевск,5,5,1,3250000,1978,,,18 м²,9 м²,Егорьевск,Касимовское шоссе,19,
https://yegoryevsk.cian.ru/sale/flat/306069265/,Егорьевск,7,10,1,4300000,0,,,18 м²,10 м²,Егорьевск, Механизаторов,56к2,
https://yegoryevsk.cian.ru/sale/flat/304872834/,Егорьевск,5,9,1,2350000,1981,,,13 м²,5 м²,Егорьевск,Советская ,10,
https://yegoryevsk.cian.ru/sale/flat/307561792/,Егорьевск,3,3,1,3999000,2015,,,"17,7 м²","10,9 м²",Егорьевск,Владимирская ,11А,
https://yegoryevsk.cian.ru/sale/flat/307934029/,Егорьевск,1,5,1,2600000,0,,,18 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/308913863/,Егорьевск,1,9,1,3650000,1989,,,"17,3 м²","8,1 м²",,,,
https://yegoryevsk.cian.ru/sale/flat/278747907/,Егорьевск,5,5,1,2900000,1965,,,18 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/300190428/,Егорьевск,1,1,1,1300000,1959,,,,,Егорьевск, 40 лет Октября,8,
https://yegoryevsk.cian.ru/sale/flat/308975350/,Егорьевск,3,3,1,2300000,0,,,"21,3 м²",12 м²,Егорьевск,Советская ,95,
https://yegoryevsk.cian.ru/sale/flat/307290229/,Егорьевск,2,4,1,4190000,0,,,18 м²,10 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/304830505/,Егорьевск,2,5,1,2750000,1972,,,19 м²,6 м²,Егорьевск, Александра Невского,22,
https://yegoryevsk.cian.ru/sale/flat/306342275/,Егорьевск,3,5,1,2550000,0,,,"18,9 м²",6 м²,"в квартире никто не прописан.
Квартира без долгов и обременений!!!
Поможем одобрить вас по самой выгодной ставке по ипотеке на вторичное жилье 11.9%.
Звоните и записывайтесь на просмотр.
Офис агентства Самолет Плюс находится по адресу:
г.Егорьевск", Рязанская 65(2 этаж).,,
https://yegoryevsk.cian.ru/sale/flat/308616828/,Егорьевск,5,5,1,3050000,1976,,,18 м²,8 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/308884098/,Егорьевск,9,14,1,5650000,0,,,,,,,,
https://yegoryevsk.cian.ru/sale/flat/308076917/,Егорьевск,2,5,1,2850000,1969,,,,"8,6 м²",,,,
https://yegoryevsk.cian.ru/sale/flat/309039926/,Егорьевск,2,9,1,4100000,0,,,18 м²,10 м²,Егорьевск,Сосновая ,4А,
https://yegoryevsk.cian.ru/sale/flat/297836208/,Егорьевск,9,9,1,3150000,1900,,,,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/307353720/,Егорьевск,2,2,1,3200000,1917,,,24 м²,7 м²,Егорьевск, Лейтенанта Шмидта,32/16,
https://yegoryevsk.cian.ru/sale/flat/299019283/,Егорьевск,4,9,1,4050000,2008,,,,10 м²,Егорьевск,Сосновая ,4,
https://yegoryevsk.cian.ru/sale/flat/303049242/,Егорьевск,2,2,1,3000000,0,,,16 м²,5 м²,Егорьевск,Советская ,109,
https://yegoryevsk.cian.ru/sale/flat/308056903/,Егорьевск,1,2,1,2200000,0,,,18 м²,6 м²,Егорьевск,переулок Плеханова,17,
https://yegoryevsk.cian.ru/sale/flat/307511421/,Егорьевск,1,1,1,6120000,0,,,,,Егорьевск,Советская ,4б,
https://yegoryevsk.cian.ru/sale/flat/307434854/,Егорьевск,5,12,1,5300000,0,,,,20 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/306112359/,Егорьевск,6,9,1,3100000,1977,,,19 м²,7 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/295548385/,Егорьевск,2,5,1,2800000,1966,,,18 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/305510641/,Егорьевск,1,3,1,3720000,0,,,18 м²,12 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/306923990/,Егорьевск,2,3,1,5000000,2014,,,"15,3 м²",10 м²,Егорьевск, Гагарина,2,
https://yegoryevsk.cian.ru/sale/flat/304389142/,Егорьевск,9,10,1,4530000,2013,,,14 м²,"10,5 м²",Егорьевск, Механизаторов,56к2,
https://yegoryevsk.cian.ru/sale/flat/306513891/,Егорьевск,7,9,1,3750000,0,,,,"7,5 м²",,,,
https://yegoryevsk.cian.ru/sale/flat/308364472/,Егорьевск,6,10,1,3500000,1988,,,"17,2 м²",8 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/306542138/,Егорьевск,1,3,1,3400000,2014,,,20 м²,14 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/293243817/,Егорьевск,2,9,1,3600000,1973,,,18 м²,6 м²,,,3-й мкр,Котельники
https://yegoryevsk.cian.ru/sale/flat/308242119/,Егорьевск,3,9,1,3650000,1989,,,19 м²,8 м²,Егорьевск,Советская ,12,
https://yegoryevsk.cian.ru/sale/flat/307987080/,Егорьевск,1,5,1,2850000,0,,,18 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/308544705/,Егорьевск,4,5,1,3150000,0,,,18 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/308680950/,Егорьевск,2,9,1,4500000,2009,,,17 м²,11 м²,Егорьевск,Сосновая ,8,
https://yegoryevsk.cian.ru/sale/flat/307954184/,Егорьевск,4,5,1,3250000,0,,,,,,,,
https://yegoryevsk.cian.ru/sale/flat/307995576/,Егорьевск,3,3,1,3650000,2019,,,"14,5 м²","7,9 м²",Егорьевск,Нечаевский переулок,3А,
https://yegoryevsk.cian.ru/sale/flat/296644387/,Егорьевск,1,5,1,3200000,1974,,,18 м²,8 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/307840070/,Егорьевск,3,3,1,2900000,0,,,,,,,,
https://yegoryevsk.cian.ru/sale/flat/303634871/,Егорьевск,2,5,1,3350000,0,,,18 м²,9 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/300269027/,Егорьевск,2,5,1,2800000,1967,,,18 м²,6 м²,,,17,Котельники
https://yegoryevsk.cian.ru/sale/flat/307219435/,Егорьевск,1,9,1,3250000,0,,,,8 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/307380909/,Егорьевск,4,5,1,2900000,0,,,18 м²,8 м²,Егорьевск,Совхозная ,39,
https://yegoryevsk.cian.ru/sale/flat/305872348/,Егорьевск,5,5,1,2750000,1966,,,18 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/308293065/,Егорьевск,3,5,1,2849000,0,,,18 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/300881416/,Егорьевск,1,5,1,3150000,0,,,18 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/305630598/,Егорьевск,5,5,1,2900000,1970,,,19 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/301957399/,Егорьевск,1,5,1,3370000,1967,,,30 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/301897039/,Егорьевск,1,5,1,3700000,1990,,,18 м²,8 м²,,Сосновая ,14,Котельники
https://yegoryevsk.cian.ru/sale/flat/308536604/,Егорьевск,3,5,2,2000000,0,,,30 м²,4 м²,Егорьевск, Софьи Перовской,103,
https://yegoryevsk.cian.ru/sale/flat/305684420/,Егорьевск,1,2,3,2200000,0,,,47 м²,6 м²,Егорьевск,Новая ,26,
https://yegoryevsk.cian.ru/sale/flat/308063672/,Егорьевск,4,5,2,3350000,1969,,,29 м²,8 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/308831247/,Егорьевск,5,5,2,3350000,0,,,30 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/308963394/,Егорьевск,4,5,2,6800000,2004,,,,10 м²,Егорьевск,Кирпичная ,2Б,
https://yegoryevsk.cian.ru/sale/flat/308918058/,Егорьевск,5,5,2,3800000,1978,,,"29,2 м²",9 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/304961393/,Егорьевск,2,2,2,4200000,1917,,,36 м²,10 м²,Егорьевск, Карла Маркса,32/16,
https://yegoryevsk.cian.ru/sale/flat/303657784/,Егорьевск,5,9,2,3900000,1976,,,30 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/308947460/,Егорьевск,2,5,2,4000000,1965,,,30 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/295033581/,Егорьевск,2,5,2,4650000,1966,,,34 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/306493046/,Егорьевск,2,3,2,3800000,2012,,,32 м²,8 м²,Егорьевск, Энгельса,3,
https://yegoryevsk.cian.ru/sale/flat/307225905/,Егорьевск,2,5,2,3200000,1966,,,32 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/297688889/,Егорьевск,9,9,2,6299000,1984,,,"29,8 м²","7,4 м²",,,,
https://yegoryevsk.cian.ru/sale/flat/303514356/,Егорьевск,3,4,2,3000000,0,,,33 м²,6 м²,Егорьевск, Горького,6,
https://yegoryevsk.cian.ru/sale/flat/308035955/,Егорьевск,1,5,2,4000000,0,,,,,,,,
https://yegoryevsk.cian.ru/sale/flat/306797633/,Егорьевск,8,9,2,7500000,2009,,,32 м²,8 м²,,,8А,Котельники
https://yegoryevsk.cian.ru/sale/flat/307308029/,Егорьевск,4,9,2,4250000,1982,,,32 м²,8 м²,,,1,Котельники
https://yegoryevsk.cian.ru/sale/flat/306498967/,Егорьевск,3,9,2,4500000,1973,,,28 м²,9 м²,,,10,Котельники
https://yegoryevsk.cian.ru/sale/flat/306928901/,Егорьевск,4,7,2,5150000,1991,,,"31,8 м²",10 м²,Егорьевск,Профсоюзная ,23,
https://yegoryevsk.cian.ru/sale/flat/307782428/,Егорьевск,2,9,2,5500000,1972,,,"27,7 м²","7,5 м²",,,,
https://yegoryevsk.cian.ru/sale/flat/308241472/,Егорьевск,3,9,3,6200000,0,,,44 м²,9 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/305904877/,Егорьевск,3,5,3,4250000,1970,,,41 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/305684420/,Егорьевск,1,2,3,2200000,0,,,47 м²,6 м²,Егорьевск,Новая ,1/26,
https://yegoryevsk.cian.ru/sale/flat/305041806/,Егорьевск,10,13,3,8700000,2014,,,54 м²,12 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/302381928/,Егорьевск,1,5,3,4600000,1978,,,44 м²,9 м²,Егорьевск,Касимовское шоссе,21,
https://yegoryevsk.cian.ru/sale/flat/308751444/,Егорьевск,6,9,3,5200000,0,,,40 м²,"8,7 м²",,,,
https://yegoryevsk.cian.ru/sale/flat/299720394/,Егорьевск,2,3,3,6950000,2016,,,46 м²,14 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/306253543/,Егорьевск,5,5,3,5000000,1996,,,40 м²,10 м²,Егорьевск,Октябрьская ,63/8,
https://yegoryevsk.cian.ru/sale/flat/299293770/,Егорьевск,2,3,3,3300000,0,,,38 м²,6 м²,Егорьевск, Островского,27,
https://yegoryevsk.cian.ru/sale/flat/301934484/,Егорьевск,5,9,3,6000000,1983,,,39 м²,8 м²,Егорьевск,Советская ,185,
https://yegoryevsk.cian.ru/sale/flat/308502362/,Егорьевск,3,5,3,6150000,1986,,,42 м²,9 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/297195305/,Егорьевск,1,3,3,4250000,0,,,43 м²,9 м²,Егорьевск,Красная ,49Б,
https://yegoryevsk.cian.ru/sale/flat/293317547/,Егорьевск,1,3,3,5300000,2015,,,44 м²,10 м²,Егорьевск,Владимирская ,11А,
https://yegoryevsk.cian.ru/sale/flat/306162787/,Егорьевск,3,9,3,6150000,1983,,,39 м²,8 м²,Егорьевск,Советская ,185,
https://yegoryevsk.cian.ru/sale/flat/305333326/,Егорьевск,3,5,3,3550000,1969,,,41 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/305379479/,Егорьевск,9,9,3,6300000,0,,,42 м²,8 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/303996932/,Егорьевск,1,5,3,4650000,1970,,,42 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/299839661/,Егорьевск,2,9,3,5650000,0,,,46 м²,8 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/307661597/,Егорьевск,4,9,3,5200000,1969,,,37 м²,8 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/307453054/,Егорьевск,2,4,3,5650000,1917,,,58 м²,"10,8 м²",Егорьевск, Александра Невского,1А,
https://yegoryevsk.cian.ru/sale/flat/304200901/,Егорьевск,3,10,3,8000000,2010,,,49 м²,14 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/296584124/,Егорьевск,1,3,3,6490000,0,,,44 м²,"14,5 м²",,,,
https://yegoryevsk.cian.ru/sale/flat/308675496/,Егорьевск,6,9,3,6100000,0,,,45 м²,14 м²,Егорьевск,Сосновая ,4А,
https://yegoryevsk.cian.ru/sale/flat/306542149/,Егорьевск,1,4,3,6800000,0,,,50 м²,8 м²,Егорьевск,Советская ,37,
https://yegoryevsk.cian.ru/sale/flat/307954325/,Егорьевск,1,1,3,5200000,0,,,,,Егорьевск, Горшкова,46,
https://yegoryevsk.cian.ru/sale/flat/304877730/,Егорьевск,4,5,3,5550000,1977,,,44 м²,9 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/301846820/,Егорьевск,9,9,3,6500000,2008,,,45 м²,14 м²,Егорьевск,Сосновая ,8,
https://yegoryevsk.cian.ru/sale/flat/308035208/,Егорьевск,7,9,3,6500000,0,,,,,,,,
https://yegoryevsk.cian.ru/sale/flat/302923047/,Егорьевск,3,9,3,5900000,0,,,44 м²,9 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/308760153/,Егорьевск,3,5,3,6900000,1990,,,45 м²,10 м²,Егорьевск,Совхозная ,39,
https://yegoryevsk.cian.ru/sale/flat/308297545/,Егорьевск,1,4,3,6650000,0,,,,,,,,
https://yegoryevsk.cian.ru/sale/flat/286205837/,Егорьевск,9,9,3,5500000,0,,,44 м²,8 м²,Егорьевск,Рязанская ,9,
https://yegoryevsk.cian.ru/sale/flat/305433781/,Егорьевск,2,5,3,5700000,0,,,,9 м²,,,,
